Entity,FE_CODE,LongName,Frequency,Period,FE_Data_Group,Data_Type,Source,FE_Publication,FE_Publication_Date,Value
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-11-2019,22-10-2019,1.63082844269674
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-11-2019,22-10-2019,1.45240648917409
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-11-2019,22-10-2019,1.48985587439875
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-11-2019,22-10-2019,1.62422473742644
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-11-2019,22-10-2019,1.64234161839734
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-04-2020,31-03-2020,-16.6644481633083
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-04-2020,31-03-2020,8.62424723726964
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-04-2020,31-03-2020,6.10560291663615
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-04-2020,31-03-2020,4.54032445842512
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-04-2020,31-03-2020,3.84906806630959
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-04-2020,31-03-2020,3.44046304644716
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-04-2020,31-03-2020,2.8598303929343
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-06-2020,02-06-2020,-37.0158175866271
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-06-2020,02-06-2020,23.7395232073757
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-06-2020,02-06-2020,12.1647136840813
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-06-2020,02-06-2020,6.98723625251924
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-06-2020,02-06-2020,5.30592555620158
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-06-2020,02-06-2020,4.09819747559777
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-06-2020,02-06-2020,3.24495143372468
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-09-2020,01-09-2020,20.4197488418138
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-09-2020,01-09-2020,7.72501926350826
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-09-2020,01-09-2020,5.29525290307106
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-09-2020,01-09-2020,4.38297901938126
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-09-2020,01-09-2020,4.05894533999822
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-09-2020,01-09-2020,3.57169881789305
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-12-2020,24-11-2020,3.17304658537181
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-12-2020,24-11-2020,2.53503137026355
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-03-2020,03-03-2020,1.67324361677568
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-03-2020,03-03-2020,1.78359192087155
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-03-2020,03-03-2020,1.81587520481869
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-03-2020,03-03-2020,1.72385193043755
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-03-2020,03-03-2020,1.7227910347369
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-03-2020,03-03-2020,1.75678829576924
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-03-2020,03-03-2020,1.95478534114047
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-05-2020,05-05-2020,-34.1760779116395
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-05-2020,05-05-2020,21.7816704404909
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-05-2020,05-05-2020,12.9534898375214
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-05-2020,05-05-2020,7.94112419198528
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-05-2020,05-05-2020,5.85721074851815
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-05-2020,05-05-2020,4.53520223918339
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-05-2020,05-05-2020,3.47453018230165
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-08-2020,28-07-2020,19.5911109708466
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-08-2020,28-07-2020,8.12482397186441
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-08-2020,28-07-2020,6.20596621334657
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-08-2020,28-07-2020,4.61846819888484
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-08-2020,28-07-2020,4.18438960011824
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-08-2020,28-07-2020,3.51533524961608
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-11-2020,27-10-2020,3.82128854651155
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-11-2020,27-10-2020,3.74681821139258
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-11-2020,27-10-2020,3.84945793410619
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-11-2020,27-10-2020,3.71923290573523
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-11-2020,27-10-2020,3.46228260868086
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-01-2021,22-12-2020,1.61516329254532
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-01-2021,22-12-2020,4.2875554448052
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-01-2021,22-12-2020,4.59991099398149
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-01-2021,22-12-2020,3.73737807249577
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-02-2021,02-02-2021,1.99100691639301
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-02-2021,02-02-2021,5.82927069730207
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-02-2021,02-02-2021,5.60782113641474
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-02-2021,02-02-2021,4.15121153736181
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-04-2021,30-03-2021,8.31351587310415
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-04-2021,30-03-2021,6.94257320928829
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-04-2021,30-03-2021,4.98697551545359
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-04-2021,30-03-2021,3.32256043750263
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-10-2019,23-09-2019,1.4962736843807
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-10-2019,23-09-2019,1.53158072440737
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-10-2019,23-09-2019,1.66056659052704
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-10-2019,23-09-2019,1.65901611071908
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-02-2020,04-02-2020,1.5044467503782
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-02-2020,04-02-2020,1.73035636397052
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-02-2020,04-02-2020,1.76309549346363
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-02-2020,04-02-2020,1.79642223076088
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-07-2020,30-06-2020,22.3405427435031
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-07-2020,30-06-2020,9.78315490128599
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-07-2020,30-06-2020,6.76582399084656
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-07-2020,30-06-2020,5.02985767880267
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-07-2020,30-06-2020,4.54544774199089
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-07-2020,30-06-2020,3.43593380920319
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-10-2020,29-09-2020,4.87496805293836
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-10-2020,29-09-2020,4.13364335224989
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-10-2020,29-09-2020,4.0908025763977
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-10-2020,29-09-2020,3.92052669067413
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-10-2020,29-09-2020,3.59833576524212
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-05-2021,04-05-2021,8.74172826026824
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-05-2021,04-05-2021,7.31689087258116
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-05-2021,04-05-2021,5.16466883722588
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-05-2021,04-05-2021,3.28652060360079
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-05-2021,04-05-2021,2.74885305668987
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-05-2021,04-05-2021,2.20925769423876
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-05-2021,04-05-2021,1.90612368978518
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-07-2021,29-06-2021,7.14551770812509
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-07-2021,29-06-2021,5.0307508011562
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-07-2021,29-06-2021,3.24689481406273
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-07-2021,29-06-2021,2.87801754299105
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-07-2021,29-06-2021,2.32127570435107
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-07-2021,29-06-2021,2.05657311148655
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-09-2021,31-08-2021,6.82861618981068
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-09-2021,31-08-2021,5.34195003691093
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-09-2021,31-08-2021,3.52607731726467
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-09-2021,31-08-2021,3.04704555291101
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-09-2021,31-08-2021,2.484581376019
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-04-2021,30-03-2021,2.8113530721237
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-04-2021,30-03-2021,2.22872278883592
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-04-2021,30-03-2021,1.96937952413689
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-08-2021,27-07-2021,7.08827097457294
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-08-2021,27-07-2021,5.07362006794075
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-08-2021,27-07-2021,3.36090232428837
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-08-2021,27-07-2021,3.01053557848899
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-08-2021,27-07-2021,2.40461373047696
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-08-2021,27-07-2021,2.1375410016074
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-10-2021,28-09-2021,5.3543557082938
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-10-2021,28-09-2021,3.90981358821148
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-10-2021,28-09-2021,3.40023677953966
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-10-2021,28-09-2021,2.73104725906025
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-10-2021,28-09-2021,2.29789589336905
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-11-2021,26-10-2021,5.15186949215908
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-11-2021,26-10-2021,4.11877918479914
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-11-2021,26-10-2021,3.60404847168899
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-11-2021,26-10-2021,2.81974188204421
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-11-2021,26-10-2021,2.32348153225715
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-09-2021,31-08-2021,2.16720989702747
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-12-2020,24-11-2020,4.0081841480185
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-12-2020,24-11-2020,3.89106910780104
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-12-2020,24-11-2020,3.48291173348922
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2021,Historical forecasts,Consensus,FocusEconomics,01-03-2021,02-03-2021,3.35338592474264
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-03-2021,02-03-2021,6.47419591153992
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-03-2021,02-03-2021,6.73522351229883
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-03-2021,02-03-2021,4.75851982247662
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-03-2021,02-03-2021,3.22929131865646
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-03-2021,02-03-2021,2.52994500139221
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-03-2021,02-03-2021,2.11510891830217
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-03-2021,02-03-2021,1.95073096986931
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2021,Historical forecasts,Consensus,FocusEconomics,01-06-2021,01-06-2021,9.28958542769531
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2021,Historical forecasts,Consensus,FocusEconomics,01-06-2021,01-06-2021,7.09913837811831
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Historical forecasts,Consensus,FocusEconomics,01-06-2021,01-06-2021,5.08155317456527
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Historical forecasts,Consensus,FocusEconomics,01-06-2021,01-06-2021,3.3252136433405
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Historical forecasts,Consensus,FocusEconomics,01-06-2021,01-06-2021,2.90330264944099
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Historical forecasts,Consensus,FocusEconomics,01-06-2021,01-06-2021,2.35657005729702
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Historical forecasts,Consensus,FocusEconomics,01-06-2021,01-06-2021,2.06480144266166
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2021,Current forecasts,Consensus,FocusEconomics,01-12-2021,23-11-2021,4.88266646330305
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2022,Current forecasts,Consensus,FocusEconomics,01-12-2021,23-11-2021,3.9780608920445
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2022,Current forecasts,Consensus,FocusEconomics,01-12-2021,23-11-2021,3.57368481601018
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2022,Current forecasts,Consensus,FocusEconomics,01-12-2021,23-11-2021,2.99491949693717
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2022,Current forecasts,Consensus,FocusEconomics,01-12-2021,23-11-2021,2.44666889242782
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-07-2018,26-06-2018,2.22512127286184
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-07-2018,26-06-2018,2.06118736896566
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-09-2018,28-08-2018,2.95467765206823
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-09-2018,28-08-2018,2.60153399589858
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-09-2018,28-08-2018,2.18927670268936
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-09-2018,28-08-2018,2.39017983338061
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-09-2018,28-08-2018,2.12108242742183
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-09-2018,28-08-2018,1.91041570771731
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-01-2020,20-12-2019,1.63483181454211
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-01-2020,20-12-2019,1.60759523062663
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-01-2020,20-12-2019,1.61271659750887
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-01-2020,20-12-2019,1.71378447084205
